Time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Nb of trades,Buy base asset Vol,Buy quote asset Vol,Ignore
1532956740000,460.07000000,460.27000000,459.92000000,460.07000000,32.80481000,1532956799999,15091.66928420,55,15.72572000,7235.43724380
1532956800000,460.24000000,460.30000000,459.98000000,460.21000000,310.72584000,1532956859999,142955.76734770,88,72.25951000,33247.19693980
1532956860000,460.21000000,460.30000000,459.99000000,460.15000000,280.05641000,1532956919999,128889.81249920,85,122.63130000,56438.09010900
1532956920000,460.15000000,460.17000000,459.85000000,460.12000000,304.54587000,1532956979999,140108.96863870,123,245.84736000,113108.09746220
1532956980000,460.11000000,460.11000000,459.79000000,459.96000000,242.75868000,1532957039999,111659.09879040,61,230.92012000,106214.10304760
1532957040000,459.97000000,459.98000000,459.58000000,459.84000000,121.66645000,1532957099999,55949.99056010,82,84.61623000,38915.42382270
1532957100000,459.83000000,459.94000000,459.70000000,459.79000000,56.48987000,1532957159999,25974.78062130,89,45.84950000,21082.72494170
1532957160000,459.76000000,460.02000000,459.48000000,459.95000000,36.74715000,1532957219999,16894.27365330,71,15.98439000,7350.70732390
1532957220000,459.95000000,460.01000000,459.83000000,459.83000000,76.24543000,1532957279999,35062.48100820,68,18.84041000,8665.52908230
1532957280000,459.94000000,459.94000000,459.50000000,459.54000000,56.59050000,1532957339999,26016.07665680,74,36.94870000,16988.81568820
1532957340000,459.54000000,460.00000000,459.54000000,459.67000000,54.03956000,1532957399999,24844.71151620,90,29.73994000,13674.63372090
1532957400000,459.82000000,460.00000000,459.66000000,459.88000000,39.84136000,1532957459999,18319.75951920,97,26.72948000,12291.96051110
1532957460000,459.93000000,460.00000000,459.72000000,459.99000000,53.67457000,1532957519999,24682.93356910,95,32.60830000,14995.50820390
1532957520000,459.98000000,459.98000000,459.48000000,459.86000000,79.25713000,1532957579999,36431.18437150,66,11.63361000,5349.56900030
1532957580000,459.76000000,460.00000000,459.48000000,459.89000000,60.48201000,1532957639999,27802.78164400,81,16.89794000,7770.45278400
1532957640000,459.52000000,460.15000000,459.52000000,459.96000000,148.04729000,1532957699999,68082.49910990,87,124.63700000,57319.55923780
1532957700000,459.94000000,459.94000000,459.55000000,459.55000000,229.11922000,1532957759999,105339.58174940,119,179.15693000,82366.51486430
1532957760000,459.57000000,460.15000000,459.52000000,459.85000000,214.30824000,1532957819999,98517.24213650,89,187.41046000,86154.85528540
1532957820000,459.57000000,459.88000000,458.63000000,459.53000000,1126.67278000,1532957879999,517386.26533650,464,290.11862000,133258.41871280
1532957880000,459.51000000,460.14000000,458.94000000,459.12000000,459.59901000,1532957939999,211089.80582280,197,158.00588000,72598.17035500
1532957940000,459.11000000,459.12000000,457.90000000,459.02000000,496.14260000,1532957999999,227506.69980350,371,139.70609000,64112.27024070
1532958000000,458.55000000,459.12000000,458.52000000,459.02000000,188.62213000,1532958059999,86559.34551060,151,111.24024000,51053.31756600
1532958060000,458.80000000,459.09000000,458.31000000,458.65000000,150.40094000,1532958119999,68988.86417350,180,106.44096000,48829.19496650
1532958120000,458.65000000,459.12000000,458.37000000,458.89000000,75.46203000,1532958179999,34630.82478310,169,50.85452000,23339.58817370
1532958180000,458.86000000,459.11000000,458.41000000,459.11000000,113.96873000,1532958239999,52283.99258520,136,64.41121000,29556.90066570
1532958240000,459.11000000,459.11000000,458.69000000,458.79000000,49.62140000,1532958299999,22770.76234840,98,25.83974000,11858.14721930
1532958300000,458.91000000,459.29000000,458.66000000,459.04000000,170.15662000,1532958359999,78110.32357050,83,142.98200000,65638.14090590
1532958360000,458.73000000,459.04000000,458.60000000,458.75000000,59.66173000,1532958419999,27367.93595550,70,28.88400000,13250.44814360
1532958420000,458.93000000,458.99000000,457.88000000,458.51000000,703.24218000,1532958479999,322301.78134300,132,107.95817000,49510.85988420
1532958480000,458.53000000,459.42000000,458.37000000,459.28000000,154.76209000,1532958539999,71030.98752290,115,128.18274000,58826.99904900
1532958540000,459.42000000,459.88000000,459.16000000,459.40000000,53.25830000,1532958599999,24473.48850190,85,37.22189000,17104.74252870
1532958600000,459.59000000,459.59000000,459.42000000,459.58000000,46.42795000,1532958659999,21334.77911890,66,28.04237000,12886.69617280
1532958660000,459.58000000,459.74000000,458.83000000,458.90000000,77.57353000,1532958719999,35622.78418250,92,28.61891000,13143.98416510
1532958720000,459.04000000,459.11000000,458.71000000,458.92000000,57.21900000,1532958779999,26261.50253470,101,40.06173000,18388.69046050
1532958780000,459.09000000,459.11000000,458.66000000,458.71000000,21.43137000,1532958839999,9834.25131840,71,11.88769000,5455.89303110
1532958840000,458.70000000,459.65000000,458.00000000,459.37000000,169.55594000,1532958899999,77758.27313350,140,67.35086000,30894.06892870
1532958900000,459.36000000,459.47000000,458.84000000,459.02000000,47.76465000,1532958959999,21929.01528200,87,21.95727000,10082.57219320
1532958960000,459.03000000,459.17000000,458.68000000,458.85000000,75.40248000,1532959019999,34610.04575700,65,50.55183000,23204.60749450
1532959020000,459.11000000,459.11000000,458.87000000,458.87000000,77.39700000,1532959079999,35522.15155890,61,47.95189000,22009.40842830
1532959080000,458.85000000,459.00000000,458.63000000,458.70000000,84.92007000,1532959139999,38964.59333000,56,48.61670000,22310.14001360
1532959140000,458.98000000,459.13000000,458.30000000,458.86000000,73.71380000,1532959199999,33806.20702200,62,18.61882000,8543.92085650
1532959200000,459.04000000,459.16000000,458.81000000,459.09000000,85.67536000,1532959259999,39328.05582000,58,59.44354000,27288.89241600
1532959260000,459.14000000,459.16000000,458.50000000,459.06000000,137.75701000,1532959319999,63237.83298460,60,102.15222000,46898.86143320
1532959320000,459.06000000,459.16000000,458.71000000,459.15000000,51.22211000,1532959379999,23513.84539930,98,42.54143000,19529.21850670
1532959380000,459.15000000,459.48000000,459.11000000,459.31000000,113.36235000,1532959439999,52055.61897780,69,100.70240000,46241.24940870
1532959440000,459.37000000,459.65000000,459.23000000,459.37000000,66.83093000,1532959499999,30703.64754150,73,20.45115000,9395.89439210
1532959500000,459.26000000,459.65000000,459.26000000,459.29000000,19.27355000,1532959559999,8853.07135610,45,11.96565000,5496.64497190
1532959560000,459.41000000,459.65000000,459.34000000,459.63000000,51.62176000,1532959619999,23722.03112370,66,33.79160000,15528.87709780
1532959620000,459.62000000,459.65000000,459.30000000,459.65000000,86.20081000,1532959679999,39606.46148250,72,54.04461000,24831.34041240
1532959680000,459.59000000,459.96000000,459.38000000,459.81000000,105.46198000,1532959739999,48486.34419420,91,42.60476000,19589.79584680
1532959740000,459.81000000,460.00000000,459.59000000,459.89000000,51.81880000,1532959799999,23828.74662760,32,35.43893000,16300.05139090
1532959800000,459.73000000,460.00000000,459.60000000,459.79000000,37.41843000,1532959859999,17203.65559290,57,24.95008000,11471.48583200
1532959860000,459.70000000,459.77000000,459.63000000,459.75000000,42.99233000,1532959919999,19761.97938480,48,13.26357000,6097.39742630
1532959920000,459.75000000,459.82000000,459.67000000,459.79000000,24.33220000,1532959979999,11187.12443500,61,13.65971000,6280.30109780
1532959980000,459.79000000,459.79000000,459.12000000,459.67000000,50.13313000,1532960039999,23041.65403470,39,17.44663000,8021.32382020
1532960040000,459.67000000,459.79000000,459.42000000,459.77000000,21.59019000,1532960099999,9921.89899900,54,12.41233000,5704.11430490
1532960100000,459.56000000,459.70000000,459.40000000,459.42000000,24.14735000,1532960159999,11096.28176510,45,13.97002000,6419.87555930
1532960160000,459.41000000,459.65000000,459.41000000,459.42000000,37.40617000,1532960219999,17187.08729650,66,13.73437000,6311.35439580
1532960220000,459.41000000,459.58000000,459.23000000,459.49000000,19.86377000,1532960279999,9126.50053540,38,11.46930000,5270.30183320
1532960280000,459.40000000,459.65000000,459.33000000,459.51000000,38.68958000,1532960339999,17776.77602710,77,30.52321000,14024.80600530
1532960340000,459.50000000,459.66000000,459.10000000,459.28000000,43.00511000,1532960399999,19753.16249780,65,14.00058000,6432.38996090
1532960400000,459.27000000,459.62000000,459.26000000,459.59000000,63.65604000,1532960459999,29243.36553050,70,50.19794000,23060.37773140
1532960460000,459.52000000,459.70000000,459.51000000,459.56000000,48.31822000,1532960519999,22206.51284280,76,14.04328000,6455.12759140
1532960520000,459.69000000,459.70000000,459.52000000,459.69000000,55.39818000,1532960579999,25465.01614040,68,42.71351000,19634.50970520
1532960580000,459.69000000,460.00000000,459.68000000,459.99000000,46.44034000,1532960639999,21352.44526190,70,17.44351000,8019.90713240
1532960640000,459.99000000,460.00000000,459.33000000,459.69000000,65.02337000,1532960699999,29892.08309670,77,17.30566000,7955.78048920
1532960700000,459.57000000,459.62000000,459.51000000,459.52000000,26.01993000,1532960759999,11958.28011360,35,20.46216000,9404.22643340
1532960760000,459.59000000,459.61000000,459.45000000,459.52000000,97.96851000,1532960819999,45020.09853960,68,20.23506000,9299.62159980
1532960820000,459.52000000,459.60000000,459.30000000,459.48000000,61.19869000,1532960879999,28116.74405120,44,23.62906000,10857.54582850
1532960880000,459.48000000,459.93000000,459.37000000,459.49000000,64.25186000,1532960939999,29520.53249610,63,17.81147000,8185.30850640
1532960940000,459.50000000,459.57000000,459.40000000,459.47000000,33.63239000,1532960999999,15452.58497060,45,17.81146000,8184.01381180
1532961000000,459.43000000,459.49000000,459.40000000,459.49000000,30.17531000,1532961059999,13863.50871470,49,16.15341000,7421.73933270
1532961060000,459.45000000,459.45000000,459.26000000,459.30000000,47.64051000,1532961119999,21884.02728460,65,17.17208000,7888.24671560
1532961120000,459.26000000,459.41000000,459.01000000,459.25000000,18.51783000,1532961179999,8504.42453030,45,14.76113000,6779.35141380
1532961180000,459.25000000,459.50000000,457.50000000,458.69000000,406.49175000,1532961239999,186471.99188170,173,71.06524000,32596.85371540
1532961240000,458.69000000,459.43000000,458.66000000,459.43000000,80.97321000,1532961299999,37169.57683910,90,67.51557000,30990.89229220
1532961300000,459.43000000,459.49000000,458.78000000,459.27000000,71.12208000,1532961359999,32650.17764670,65,23.41680000,10753.84299390
1532961360000,459.25000000,459.25000000,458.82000000,458.97000000,30.84828000,1532961419999,14159.58688800,49,19.55469000,8976.26512580
1532961420000,458.96000000,459.02000000,458.46000000,458.88000000,93.55498000,1532961479999,42922.80542080,83,35.29683000,16198.76067560
1532961480000,458.72000000,458.96000000,458.67000000,458.70000000,86.92052000,1532961539999,39880.94130800,77,38.01334000,17442.79096690
1532961540000,458.87000000,459.81000000,458.75000000,458.95000000,74.11922000,1532961599999,34027.36916040,47,62.90864000,28882.43196670
1532961600000,458.88000000,459.58000000,458.80000000,458.82000000,54.69771000,1532961659999,25104.97614740,39,47.24082000,21683.56779230
1532961660000,458.80000000,459.29000000,458.64000000,459.00000000,76.86319000,1532961719999,35267.94262090,54,47.73786000,21905.01654070
1532961720000,458.94000000,459.08000000,458.70000000,458.70000000,36.67860000,1532961779999,16834.94075480,46,24.91805000,11437.91649150
1532961780000,458.70000000,459.15000000,458.70000000,458.93000000,50.70580000,1532961839999,23268.26921660,67,33.29631000,15280.66728790
1532961840000,458.85000000,459.15000000,458.21000000,459.10000000,44.80710000,1532961899999,20550.82367600,62,20.99733000,9634.92394360
1532961900000,458.81000000,459.03000000,458.80000000,458.98000000,26.98464000,1532961959999,12384.14909650,42,15.50429000,7115.98629950
1532961960000,458.99000000,459.15000000,458.77000000,459.14000000,41.84047000,1532962019999,19201.60546980,41,19.62708000,9009.22872350
1532962020000,458.91000000,459.15000000,458.90000000,459.08000000,173.00539000,1532962079999,79415.74981270,61,104.23633000,47856.82033370
1532962080000,459.02000000,459.09000000,458.91000000,459.07000000,52.37224000,1532962139999,24037.15187890,61,23.89035000,10966.00284200
1532962140000,458.97000000,459.06000000,458.82000000,458.98000000,54.11265000,1532962199999,24834.54923900,64,36.13080000,16583.10333470
1532962200000,458.99000000,459.15000000,458.84000000,458.96000000,45.57601000,1532962259999,20918.49420630,76,27.18220000,12476.88993410
1532962260000,458.96000000,459.13000000,458.85000000,458.97000000,43.72696000,1532962319999,20070.05302060,36,41.09527000,18862.36113850
1532962320000,458.98000000,459.02000000,458.86000000,458.99000000,62.05812000,1532962379999,28481.98467720,54,52.77894000,24223.96082640
1532962380000,458.85000000,459.68000000,458.84000000,459.37000000,43.04884000,1532962439999,19774.94388870,80,23.06716000,10594.57111950
1532962440000,459.36000000,459.68000000,459.29000000,459.63000000,35.03770000,1532962499999,16102.08265200,54,31.62689000,14534.91903120
1532962500000,459.63000000,459.90000000,459.63000000,459.84000000,88.54675000,1532962559999,40714.96631450,85,64.80128000,29796.37383060
1532962560000,459.84000000,461.95000000,459.80000000,461.41000000,586.27048000,1532962619999,270023.28503810,341,383.94672000,176889.32879950
1532962620000,461.41000000,462.61000000,461.41000000,461.85000000,387.81428000,1532962679999,179173.39906140,340,298.09913000,137743.92590980
1532962680000,461.80000000,462.00000000,461.50000000,461.99000000,81.39715000,1532962739999,37581.58696400,116,29.08713000,13433.27279450
1532962740000,461.83000000,462.44000000,461.60000000,461.85000000,50.84912000,1532962799999,23489.01429400,99,27.28020000,12603.59697030
1532962800000,461.85000000,462.32000000,461.64000000,462.30000000,66.66153000,1532962859999,30795.57589060,75,25.06781000,11584.24723180
1532962860000,462.33000000,462.50000000,462.15000000,462.43000000,194.65934000,1532962919999,89999.06791140,74,80.86780000,37393.75327470
1532962920000,462.33000000,462.68000000,461.88000000,461.88000000,216.68730000,1532962979999,100188.68722290,114,121.32810000,56108.98879850
1532962980000,461.88000000,462.00000000,461.50000000,461.60000000,61.27869000,1532963039999,28292.04547570,100,46.35605000,21402.52780570
1532963040000,461.59000000,461.84000000,461.42000000,461.42000000,107.17798000,1532963099999,49468.44492980,114,41.27720000,19054.42576340
1532963100000,461.46000000,461.62000000,461.00000000,461.45000000,319.08387000,1532963159999,147232.91804400,182,61.61600000,28435.14888160
1532963160000,461.15000000,461.45000000,460.48000000,460.65000000,91.89137000,1532963219999,42350.29423910,101,46.41158000,21387.80214400
1532963220000,460.67000000,461.70000000,460.55000000,460.96000000,154.06270000,1532963279999,71029.61616690,120,116.52923000,53734.41048130
1532963280000,461.54000000,461.55000000,460.80000000,460.97000000,113.59636000,1532963339999,52372.53801030,127,65.73552000,30311.78278370
1532963340000,460.97000000,461.15000000,460.97000000,461.14000000,156.41984000,1532963399999,72122.32857920,60,145.15356000,66928.15439780
1532963400000,461.14000000,461.14000000,460.66000000,460.71000000,22.51682000,1532963459999,10377.75791870,49,12.65579000,5833.38607550
1532963460000,460.78000000,460.99000000,460.70000000,460.86000000,40.50934000,1532963519999,18665.91937380,66,30.96886000,14270.49694490
1532963520000,460.86000000,460.87000000,460.31000000,460.58000000,18.91315000,1532963579999,8712.28705700,38,4.86536000,2241.81990570
1532963580000,460.67000000,460.74000000,460.43000000,460.45000000,24.10639000,1532963639999,11101.62875990,39,11.42845000,5263.85890870
1532963640000,460.53000000,460.84000000,459.96000000,460.65000000,112.26985000,1532963699999,51680.69373520,92,67.55017000,31093.09885520
1532963700000,460.83000000,460.83000000,460.42000000,460.66000000,24.36900000,1532963759999,11223.78500070,43,11.13254000,5128.01040740
1532963760000,460.67000000,460.67000000,460.45000000,460.46000000,20.33495000,1532963819999,9365.29528650,35,14.88144000,6854.18251740
1532963820000,460.54000000,460.62000000,460.25000000,460.42000000,20.73401000,1532963879999,9546.63898370,48,11.79457000,5430.56654040
1532963880000,460.35000000,460.43000000,460.00000000,460.00000000,65.59122000,1532963939999,30183.26243540,94,26.24693000,12079.78596940
1532963940000,460.00000000,460.19000000,459.62000000,459.77000000,60.85982000,1532963999999,27988.65463210,109,41.51015000,19091.44044970
1532964000000,459.87000000,460.00000000,459.69000000,459.76000000,32.78319000,1532964059999,15073.94789080,76,19.45045000,8944.17715080
1532964060000,459.76000000,460.47000000,459.69000000,460.01000000,88.70965000,1532964119999,40813.81975360,97,37.25041000,17141.52834410
1532964120000,460.42000000,460.42000000,460.20000000,460.23000000,20.23156000,1532964179999,9313.08996570,46,17.35752000,7990.39447540
1532964180000,460.22000000,460.37000000,459.69000000,460.00000000,49.58953000,1532964239999,22810.70341780,76,17.70202000,8144.99616200
1532964240000,460.00000000,460.00000000,459.91000000,459.99000000,41.87521000,1532964299999,19261.32121020,85,35.55832000,16355.97554810
1532964300000,459.91000000,460.34000000,459.91000000,460.15000000,42.96958000,1532964359999,19773.43791920,49,34.79928000,16013.88099560
1532964360000,460.14000000,460.35000000,459.91000000,460.32000000,22.43790000,1532964419999,10326.96214520,32,18.10452000,8333.03420820
1532964420000,460.24000000,460.32000000,460.16000000,460.31000000,55.71208000,1532964479999,25642.69992050,42,54.43729000,25056.08946140
1532964480000,460.24000000,460.35000000,460.00000000,460.17000000,78.99094000,1532964539999,36356.82860460,47,62.50737000,28772.22112630
1532964540000,460.21000000,460.27000000,460.15000000,460.17000000,78.06559000,1532964599999,35926.14978000,46,69.92112000,32178.39320450
1532964600000,460.20000000,460.25000000,460.15000000,460.15000000,107.51532000,1532964659999,49481.20289730,50,107.10281000,49291.38642060
1532964660000,460.26000000,460.38000000,460.15000000,460.25000000,22.73790000,1532964719999,10465.01052460,52,15.19941000,6995.53173640
1532964720000,460.19000000,460.24000000,459.90000000,460.14000000,46.57774000,1532964779999,21429.25796800,61,17.96315000,8265.80662570
1532964780000,460.15000000,460.26000000,460.06000000,460.20000000,22.37173000,1532964839999,10294.83123300,35,18.76409000,8634.96482320
1532964840000,460.09000000,460.14000000,459.98000000,459.98000000,19.08797000,1532964899999,8781.80513530,34,17.32531000,7970.89382360
1532964900000,460.04000000,460.15000000,459.91000000,459.91000000,208.63686000,1532964959999,95978.40425850,35,173.51891000,79825.76033130
1532964960000,459.96000000,460.00000000,459.86000000,459.98000000,244.57696000,1532965019999,112491.86501370,41,212.31155000,97652.71357350
1532965020000,459.92000000,459.98000000,459.60000000,459.80000000,66.00034000,1532965079999,30350.23895600,53,28.87018000,13277.01785750
1532965080000,459.79000000,459.80000000,459.50000000,459.78000000,86.78661000,1532965139999,39895.34313320,71,59.31779000,27268.31651370
1532965140000,459.68000000,459.79000000,459.49000000,459.64000000,95.78887000,1532965199999,44026.34253710,81,55.40118000,25467.72988750
1532965200000,459.63000000,459.64000000,459.00000000,459.19000000,113.01128000,1532965259999,51907.17761540,155,75.96939000,34894.27610650
1532965260000,459.19000000,459.23000000,459.00000000,459.16000000,62.95719000,1532965319999,28904.13220450,89,33.91361000,15571.72105350
1532965320000,459.00000000,459.15000000,457.79000000,458.39000000,512.86281000,1532965379999,235055.61992530,397,166.97051000,76547.69463000
1532965380000,458.03000000,458.46000000,457.23000000,458.18000000,585.72341000,1532965439999,268165.25100010,269,222.33224000,101846.91463730
1532965440000,458.04000000,458.64000000,458.03000000,458.32000000,294.07553000,1532965499999,134745.91054170,85,270.21657000,123807.56404090
1532965500000,458.59000000,458.70000000,457.94000000,458.37000000,211.66800000,1532965559999,97001.31611410,144,56.74994000,26021.31355030
1532965560000,458.35000000,458.70000000,458.07000000,458.36000000,45.28568000,1532965619999,20751.98853900,76,25.98041000,11905.52283850
1532965620000,458.07000000,458.23000000,457.87000000,457.87000000,94.63378000,1532965679999,43336.53276480,94,25.59715000,11724.14906420
1532965680000,457.87000000,457.87000000,457.25000000,457.55000000,52.98973000,1532965739999,24247.86775410,87,32.77656000,15000.51850490
1532965740000,457.66000000,457.66000000,457.31000000,457.38000000,172.41109000,1532965799999,78857.80467370,102,47.70366000,21819.64175080
1532965800000,457.38000000,457.72000000,457.16000000,457.18000000,45.13045000,1532965859999,20641.46295100,93,35.01923000,16016.92022250
1532965860000,457.18000000,457.36000000,456.32000000,456.46000000,420.94798000,1532965919999,192236.79153660,336,96.16057000,43919.64362180
1532965920000,456.47000000,456.69000000,456.17000000,456.47000000,169.77742000,1532965979999,77471.70581070,156,85.22177000,38885.61334860
1532965980000,456.54000000,457.05000000,456.16000000,456.61000000,301.79089000,1532966039999,137729.06439410,141,181.79337000,82974.54176090
1532966040000,456.66000000,456.87000000,456.33000000,456.68000000,137.42806000,1532966099999,62740.07938900,66,119.09355000,54370.86147940
1532966100000,456.67000000,456.70000000,456.06000000,456.33000000,32.08984000,1532966159999,14647.33076290,53,13.82057000,6309.49642830
1532966160000,456.34000000,456.56000000,455.67000000,455.93000000,259.55022000,1532966219999,118364.21540810,158,40.98966000,18698.86737470
1532966220000,455.92000000,456.26000000,455.22000000,455.89000000,147.91047000,1532966279999,67414.47711370,151,45.61438000,20796.91058370
1532966280000,455.75000000,456.49000000,455.51000000,456.39000000,69.49625000,1532966339999,31685.47110850,132,40.14474000,18304.12896680
1532966340000,456.15000000,456.50000000,456.02000000,456.32000000,38.92890000,1532966399999,17759.07762610,68,19.91260000,9084.75923430
1532966400000,456.32000000,456.33000000,455.89000000,456.06000000,88.42903000,1532966459999,40332.30896060,108,28.27051000,12895.75059510
